rule,support,support_rate,fraud_count,fraud_rate,global_fraud_rate,fraud_rate_diff,lift,order,strength,business_interpretation,feature_a,value_a,feature_b,value_b
low_mcc_entropy_flag AND low_mcc_entropy_x_card_not_present,6495,0.06495,566,0.08714395688991532,0.02549,0.06165395688991532,3.418750760687145,2,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
card_not_present_flag AND low_mcc_entropy_x_card_not_present,6495,0.06495,566,0.08714395688991532,0.02549,0.06165395688991532,3.418750760687145,2,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND card_not_present_flag AND low_mcc_entropy_x_card_not_present,6495,0.06495,566,0.08714395688991532,0.02549,0.06165395688991532,3.418750760687145,3,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy AND card_not_present,6495,0.06495,566,0.08714395688991532,0.02549,0.06165395688991532,3.418750760687145,2,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
night_transaction_flag AND low_mcc_entropy_x_card_not_present,2146,0.02146,187,0.08713886300093196,0.02549,0.06164886300093196,3.4185509219667307,2,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND night_transaction_flag AND card_not_present_flag,2146,0.02146,187,0.08713886300093196,0.02549,0.06164886300093196,3.4185509219667307,3,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND night_transaction_flag AND low_mcc_entropy_x_card_not_present,2146,0.02146,187,0.08713886300093196,0.02549,0.06164886300093196,3.4185509219667307,3,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
night_transaction_flag AND card_not_present_flag AND low_mcc_entropy_x_card_not_present,2146,0.02146,187,0.08713886300093196,0.02549,0.06164886300093196,3.4185509219667307,3,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND high_ip_score_flag,1015,0.01015,87,0.08571428571428572,0.02549,0.060224285714285716,3.362663229277588,2,STRONG,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user.",,,,
tokenised_flag AND low_mcc_entropy_x_card_not_present,3008,0.03008,255,0.08477393617021277,0.02549,0.05928393617021277,3.3257723095414975,2,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND card_not_present_flag AND tokenised_flag,3008,0.03008,255,0.08477393617021277,0.02549,0.05928393617021277,3.3257723095414975,3,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND tokenised_flag AND low_mcc_entropy_x_card_not_present,3008,0.03008,255,0.08477393617021277,0.02549,0.05928393617021277,3.3257723095414975,3,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
card_not_present_flag AND tokenised_flag AND low_mcc_entropy_x_card_not_present,3008,0.03008,255,0.08477393617021277,0.02549,0.05928393617021277,3.3257723095414975,3,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND tokenised_flag,4595,0.04595,380,0.08269858541893363,0.02549,0.05720858541893363,3.2443540768510646,2,STRONG,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
low_night_ratio_flag AND high_ip_score_x_card_not_present,643,0.00643,53,0.08242612752721618,0.02549,0.05693612752721618,3.233665261954342,2,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_night_ratio_flag AND high_ip_score_flag AND card_not_present_flag,643,0.00643,53,0.08242612752721618,0.02549,0.05693612752721618,3.233665261954342,3,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_night_ratio_flag AND high_ip_score_flag AND high_ip_score_x_card_not_present,643,0.00643,53,0.08242612752721618,0.02549,0.05693612752721618,3.233665261954342,3,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_night_ratio_flag AND card_not_present_flag AND high_ip_score_x_card_not_present,643,0.00643,53,0.08242612752721618,0.02549,0.05693612752721618,3.233665261954342,3,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_night_ratio_flag AND card_not_present_flag,6500,0.065,507,0.078,0.02549,0.05251,3.060023538642605,2,STRONG,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_night_ratio_flag AND high_ip_score_flag,985,0.00985,76,0.07715736040609138,0.02549,0.05166736040609138,3.0269658848996226,2,STRONG,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user.",,,,
low_night_ratio_flag AND night_transaction_flag AND tokenised_flag,1508,0.01508,115,0.07625994694960213,0.02549,0.05076994694960213,2.9917593938643443,3,MEDIUM,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
low_night_ratio_flag AND card_not_present_flag AND tokenised_flag,2920,0.0292,222,0.07602739726027398,0.02549,0.05053739726027398,2.982636220489368,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_night_ratio_flag AND night_transaction_flag AND card_not_present_flag,2231,0.02231,168,0.07530255490811295,0.02549,0.049812554908112955,2.9541998787019597,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_night_ratio_flag AND night_transaction_flag,3417,0.03417,255,0.07462686567164178,0.02549,0.049136865671641786,2.927691866286457,2,MEDIUM,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
low_night_ratio AND night_transaction,3417,0.03417,255,0.07462686567164178,0.02549,0.049136865671641786,2.927691866286457,2,MEDIUM,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
low_night_ratio_flag AND tokenised_flag,4508,0.04508,335,0.07431233362910382,0.02549,0.04882233362910382,2.9153524373912836,2,MEDIUM,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
low_mcc_entropy_flag AND cross_border_flag,2013,0.02013,144,0.07153502235469449,0.02549,0.04604502235469449,2.80639554157295,2,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
cross_border_flag AND low_mcc_entropy_x_card_not_present,1295,0.01295,92,0.07104247104247104,0.02549,0.04555247104247104,2.7870722260679104,2,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND card_not_present_flag AND cross_border_flag,1295,0.01295,92,0.07104247104247104,0.02549,0.04555247104247104,2.7870722260679104,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND cross_border_flag AND low_mcc_entropy_x_card_not_present,1295,0.01295,92,0.07104247104247104,0.02549,0.04555247104247104,2.7870722260679104,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
card_not_present_flag AND cross_border_flag AND low_mcc_entropy_x_card_not_present,1295,0.01295,92,0.07104247104247104,0.02549,0.04555247104247104,2.7870722260679104,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_country_diversity_flag AND night_transaction_flag AND tokenised_flag,1808,0.01808,126,0.06969026548672566,0.02549,0.04420026548672566,2.7340237538927292,3,MEDIUM,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
high_max_amount_30d_flag AND night_transaction_flag,3303,0.03303,228,0.06902815622161672,0.02549,0.04353815622161672,2.7080484982980275,2,MEDIUM,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
low_country_diversity_flag AND night_transaction_flag AND card_not_present_flag,2661,0.02661,181,0.0680195415257422,0.02549,0.042529541525742204,2.6684794635442213,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_mcc_entropy_flag AND cross_border_flag AND tokenised_flag,908,0.00908,61,0.0671806167400881,0.02549,0.0416906167400881,2.635567545707654,3,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
cross_border_flag AND tokenised_flag AND low_mcc_entropy_x_card_not_present,596,0.00596,40,0.06711409395973154,0.02549,0.041624093959731545,2.632957785787821,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_max_amount_30d_flag AND card_not_present_flag,6490,0.0649,433,0.06671802773497688,0.02549,0.041228027734976885,2.6174196836005055,2,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_country_diversity_flag AND night_transaction_flag,4068,0.04068,271,0.06661750245821042,0.02549,0.041127502458210424,2.6134759693295577,2,MEDIUM,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
high_max_amount_30d_flag AND high_ip_score_x_card_not_present,632,0.00632,42,0.06645569620253164,0.02549,0.04096569620253164,2.6071281366234462,2,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_max_amount_30d_flag AND high_ip_score_flag AND card_not_present_flag,632,0.00632,42,0.06645569620253164,0.02549,0.04096569620253164,2.6071281366234462,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_max_amount_30d_flag AND high_ip_score_flag AND high_ip_score_x_card_not_present,632,0.00632,42,0.06645569620253164,0.02549,0.04096569620253164,2.6071281366234462,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_max_amount_30d_flag AND card_not_present_flag AND high_ip_score_x_card_not_present,632,0.00632,42,0.06645569620253164,0.02549,0.04096569620253164,2.6071281366234462,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_max_amount_30d_flag AND card_not_present_flag AND tokenised_flag,2944,0.02944,192,0.06521739130434782,0.02549,0.039727391304347826,2.558548109232947,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_max_amount_30d_flag AND tokenised_flag,4542,0.04542,296,0.06516952884191986,0.02549,0.03967952884191986,2.5566704135708065,2,MEDIUM,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
high_max_amount_30d_flag AND night_transaction_flag AND card_not_present_flag,2132,0.02132,138,0.0647279549718574,0.02549,0.039237954971857406,2.539346997719004,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_max_amount_30d_flag AND night_transaction_flag AND tokenised_flag,1517,0.01517,96,0.06328279499011207,0.02549,0.037792794990112066,2.4826518238568878,3,MEDIUM,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
low_country_diversity_flag AND card_not_present_flag,7888,0.07888,498,0.0631338742393509,0.02549,0.03764387423935091,2.4768095033091764,2,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_country_diversity_flag AND card_not_present_flag AND tokenised_flag,3529,0.03529,218,0.06177387361858883,0.02549,0.036283873618588834,2.423455222384811,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_country_diversity_flag AND tokenised_flag,5448,0.05448,335,0.06149045521292217,0.02549,0.036000455212922174,2.4123364147870605,2,MEDIUM,"Rule có tín hiệu thống kê. Cần kiểm tra support, lift, fraud_rate và ý nghĩa nghiệp vụ trước khi đưa vào model.",,,,
low_country_diversity_flag AND high_ip_score_x_card_not_present,831,0.00831,49,0.05896510228640193,0.02549,0.03347510228640193,2.313264114805882,2,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_country_diversity_flag AND high_ip_score_flag AND card_not_present_flag,831,0.00831,49,0.05896510228640193,0.02549,0.03347510228640193,2.313264114805882,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_country_diversity_flag AND high_ip_score_flag AND high_ip_score_x_card_not_present,831,0.00831,49,0.05896510228640193,0.02549,0.03347510228640193,2.313264114805882,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_country_diversity_flag AND card_not_present_flag AND high_ip_score_x_card_not_present,831,0.00831,49,0.05896510228640193,0.02549,0.03347510228640193,2.313264114805882,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_max_amount_30d_flag AND high_ip_score_flag,993,0.00993,58,0.05840886203423968,0.02549,0.03291886203423968,2.2914422139756643,2,MEDIUM,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user.",,,,
low_night_ratio_flag AND card_not_present_flag AND cross_border_flag,1217,0.01217,71,0.05834018077239113,0.02549,0.03285018077239113,2.2887477745151483,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_country_diversity_flag AND high_ip_score_flag,1251,0.01251,70,0.055955235811350916,0.02549,0.030465235811350917,2.195183829397839,2,MEDIUM,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user.",,,,
low_country_diversity_flag AND high_ip_score_flag AND tokenised_flag,574,0.00574,32,0.05574912891986063,0.02549,0.03025912891986063,2.1870980353024962,3,MEDIUM,"IP có điểm rủi ro cao. Đây là tín hiệu kỹ thuật quan trọng, nên kết hợp với hành vi user.",,,,
high_max_amount_30d_flag AND card_not_present_flag AND cross_border_flag,1260,0.0126,70,0.05555555555555555,0.02549,0.030065555555555554,2.17950394490214,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
high_max_amount_30d_flag AND cross_border_flag,1984,0.01984,110,0.055443548387096774,0.02549,0.029953548387096775,2.175109783722902,2,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
low_night_ratio_flag AND cross_border_flag,1918,0.01918,106,0.05526590198123045,0.02549,0.02977590198123045,2.168140524960002,2,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
low_country_diversity_flag AND cross_border_flag,2443,0.02443,131,0.053622595169873104,0.02549,0.028132595169873105,2.10367183875532,2,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
low_country_diversity_flag AND cross_border_x_low_country_diversity,2443,0.02443,131,0.053622595169873104,0.02549,0.028132595169873105,2.10367183875532,2,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
cross_border_flag AND cross_border_x_low_country_diversity,2443,0.02443,131,0.053622595169873104,0.02549,0.028132595169873105,2.10367183875532,2,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
low_country_diversity_flag AND cross_border_flag AND cross_border_x_low_country_diversity,2443,0.02443,131,0.053622595169873104,0.02549,0.028132595169873105,2.10367183875532,3,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
cross_border AND low_country_diversity,2443,0.02443,131,0.053622595169873104,0.02549,0.028132595169873105,2.10367183875532,2,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
card_not_present_flag AND tokenised_flag AND cross_border_x_low_country_diversity,710,0.0071,38,0.05352112676056338,0.02549,0.02803112676056338,2.0996911243845973,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_night_ratio_flag AND night_transaction_flag AND cross_border_flag,664,0.00664,35,0.05271084337349398,0.02549,0.02722084337349398,2.0679028392896814,3,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
tokenised_flag AND cross_border_x_low_country_diversity,1085,0.01085,57,0.052534562211981564,0.02549,0.027044562211981565,2.0609871405249733,2,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
low_country_diversity_flag AND cross_border_flag AND tokenised_flag,1085,0.01085,57,0.052534562211981564,0.02549,0.027044562211981565,2.0609871405249733,3,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
low_country_diversity_flag AND tokenised_flag AND cross_border_x_low_country_diversity,1085,0.01085,57,0.052534562211981564,0.02549,0.027044562211981565,2.0609871405249733,3,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
cross_border_flag AND tokenised_flag AND cross_border_x_low_country_diversity,1085,0.01085,57,0.052534562211981564,0.02549,0.027044562211981565,2.0609871405249733,3,MEDIUM,Giao dịch xuyên biên giới trong khi user có lịch sử giao dịch ở ít quốc gia. Đây là tín hiệu country anomaly.,,,,
card_not_present_flag AND cross_border_x_low_country_diversity,1581,0.01581,83,0.05249841872232764,0.02549,0.02700841872232764,2.0595691927158746,2,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_country_diversity_flag AND card_not_present_flag AND cross_border_flag,1581,0.01581,83,0.05249841872232764,0.02549,0.02700841872232764,2.0595691927158746,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_country_diversity_flag AND card_not_present_flag AND cross_border_x_low_country_diversity,1581,0.01581,83,0.05249841872232764,0.02549,0.02700841872232764,2.0595691927158746,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
card_not_present_flag AND cross_border_flag AND cross_border_x_low_country_diversity,1581,0.01581,83,0.05249841872232764,0.02549,0.02700841872232764,2.0595691927158746,3,MEDIUM,"Giao dịch không có thẻ vật lý. Với fraud online, card-not-present thường cần soi kỹ, đặc biệt khi đi kèm tín hiệu bất thường khác.",,,,
low_night_ratio_flag AND cross_border_flag AND tokenised_flag,842,0.00842,44,0.052256532066508314,0.02549,0.026766532066508315,2.0500797201454812,3,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
high_max_amount_30d_flag AND cross_border_flag AND tokenised_flag,830,0.0083,43,0.051807228915662654,0.02549,0.026317228915662655,2.03245307633043,3,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
low_mcc_entropy_flag AND night_transaction_flag AND cross_border_flag,686,0.00686,35,0.05102040816326531,0.02549,0.02553040816326531,2.001585255522374,3,MEDIUM,Giao dịch xuyên biên giới. Risk phụ thuộc vào việc user có quen giao dịch nhiều quốc gia hay không.,,,,
